timestamp,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint
9.300,1.4072461128234863,0.7880436778068542,0.5735317468643188,0.09660423547029495,0.0,0.0,1.0972594022750854,-0.9995870590209961,-0.8693940043449402,-0.3920592963695526,0.0,0.0
9.400,1.4095598459243774,0.7847541570663452,0.5797827243804932,0.10874826461076736,0.0,0.0,1.1067365407943726,-0.9860415458679199,-0.8769353032112122,-0.3973136246204376,0.0,0.0
9.500,1.410335898399353,0.778211236000061,0.5814550518989563,0.11741439253091812,0.0,0.0,1.1004432439804077,-0.9950711131095886,-0.8719361424446106,-0.39383894205093384,0.0,0.0
9.600,1.4150233268737793,0.7787055969238281,0.5849785804748535,0.11407347023487091,0.0,0.0,1.0937896966934204,-1.009814977645874,-0.870346188545227,-0.38990309834480286,0.0,0.0
9.700,1.4145339727401733,0.7830551266670227,0.5838960409164429,0.10826770216226578,0.0,0.0,1.0970176458358765,-1.0052932500839233,-0.8729364275932312,-0.3917408585548401,0.0,0.0
9.800,1.418688416481018,0.7879670262336731,0.5864151120185852,0.0992807000875473,0.0,0.0,1.093515396118164,-1.0155361890792847,-0.8738716840744019,-0.38948750495910645,0.0,0.0
9.900,1.410712718963623,0.802809476852417,0.5861569046974182,0.10264016687870026,0.0,0.0,1.1061409711837769,-1.003143072128296,-0.8877385854721069,-0.3964264988899231,0.0,0.0
10.000,1.408571720123291,0.796859085559845,0.5891292095184326,0.12097910046577454,0.0,0.0,1.1155656576156616,-0.9895578622817993,-0.8951870203018188,-0.4016968309879303,0.0,0.0
10.100,1.4031778573989868,0.8131532669067383,0.586828887462616,0.11181515455245972,0.0,0.0,1.1074016094207764,-1.007216215133667,-0.891282856464386,-0.4024317264556885,0.0,0.0
10.200,1.4058505296707153,0.8077132701873779,0.5933780670166016,0.12678538262844086,0.0,0.0,1.1074016094207764,-1.007216215133667,-0.891282856464386,-0.4024317264556885,0.0,0.0
10.300,1.4006630182266235,0.8217760920524597,0.591615617275238,0.12061239033937454,0.0,0.0,1.0891821384429932,-1.0329934358596802,-0.8754771947860718,-0.397333562374115,0.0,0.0
10.400,1.4010519981384277,0.8351563811302185,0.5872243642807007,0.0955405905842781,0.0,0.0,1.0592957735061646,-1.072731852531433,-0.8497001528739929,-0.38452672958374023,0.0,0.0
10.500,1.4083020687103271,0.8377376198768616,0.5892623662948608,0.08026515692472458,0.0,0.0,1.037219524383545,-1.1002355813980103,-0.8309249877929688,-0.3704882264137268,0.0,0.0
10.600,1.4127111434936523,0.8301127552986145,0.5894366502761841,0.07780670374631882,0.0,0.0,1.0460331439971924,-1.089758038520813,-0.8373571634292603,-0.38159647583961487,0.0,0.0
10.700,1.4127111434936523,0.8301127552986145,0.5894366502761841,0.07780670374631882,0.0,0.0,1.0347765684127808,-1.1035521030426025,-0.8277022838592529,-0.37436074018478394,0.0,0.0
10.800,1.4157435894012451,0.8135857582092285,0.5929076671600342,0.09539775550365448,0.0,0.0,1.0416291952133179,-1.1002179384231567,-0.8374003767967224,-0.37812376022338867,0.0,0.0
10.900,1.417731761932373,0.8000591397285461,0.5958574414253235,0.111649289727211,0.0,0.0,1.0302348136901855,-1.1140296459197998,-0.8275325894355774,-0.37071672081947327,0.0,0.0
11.000,1.4174809455871582,0.8201093673706055,0.5900651812553406,0.07796494662761688,0.0,0.0,1.010682225227356,-1.1370598077774048,-0.8102389574050903,-0.3578239977359772,0.0,0.0
11.100,1.4150785207748413,0.8322312235832214,0.5875802040100098,0.06587572395801544,0.0,0.0,0.9736636281013489,-1.178600549697876,-0.776197075843811,-0.33290231227874756,0.0,0.0
11.200,1.3614572286605835,0.7843058705329895,0.6611857414245605,0.036825794726610184,0.0,0.0,0.9791409969329834,-1.172911524772644,-0.7803398370742798,-0.3420213758945465,0.0,0.0
11.300,1.35900217294693,0.7997774481773376,0.6587718725204468,0.013574841897934675,0.0,0.0,0.8261371850967407,-1.0899004936218262,-0.8009983897209167,-0.35597269237041473,0.0,0.0
11.400,1.3565471172332764,0.8152490258216858,0.656358003616333,-0.009676110930740833,0.0,0.0,0.673133373260498,-1.0068894624710083,-0.8216569423675537,-0.36992400884628296,0.0,0.0
