timestamp,left_joint_0,left_joint_1,left_joint_2,left_joint_3,left_joint_4,right_joint_0,right_joint_1,right_joint_2,right_joint_3,right_joint_4
0.000,0.8124596476554871,-0.039466213434934616,0.03344731032848358,0.5349076986312866,0.0,0.28971391916275024,-0.6217122077941895,0.3953360319137573,1.0494333505630493,0.0
0.100,0.704815149307251,0.6107334494590759,-0.7014712691307068,0.3209109902381897,0.0,0.3657129406929016,-0.6542099118232727,0.46377795934677124,0.9029949903488159,0.0
0.200,0.5639855265617371,0.6929776668548584,-0.8155505657196045,0.5663443803787231,0.0,0.39708444476127625,-0.6212061047554016,0.41883817315101624,0.9297028183937073,0.0
0.300,0.5879011750221252,0.14779908955097198,0.3169603943824768,0.636794924736023,0.0,0.47399282455444336,-0.6421058773994446,0.4369100332260132,0.8360350728034973,0.0
0.400,0.3258069157600403,0.2050982564687729,0.852237343788147,0.893338680267334,0.0,0.4810705780982971,-0.6370832920074463,0.42815032601356506,0.8386757373809814,0.0
0.500,0.23422592878341675,0.30206575989723206,0.888717532157898,1.0702506303787231,0.0,0.4095073342323303,-0.621257483959198,0.35955819487571716,0.9663060307502747,0.0
0.600,0.173037588596344,0.44861915707588196,0.830147385597229,1.305738925933838,0.0,0.1187976598739624,-0.4135955572128296,-1.3078333139419556,1.261330485343933,0.0
0.700,0.2861247658729553,0.6247268319129944,-0.4320448935031891,1.1396708488464355,0.0,0.10782594978809357,-0.40357476472854614,-1.3418338298797607,1.2394691705703735,0.0
0.800,0.20040516555309296,0.3328632712364197,0.9235568642616272,1.1919147968292236,0.0,0.09263087064027786,-0.16235247254371643,-1.4914791584014893,0.919564962387085,0.0
0.900,0.19866004586219788,0.3313548266887665,0.9176794290542603,1.1850191354751587,0.0,0.0838828831911087,-0.190315842628479,-1.4899561405181885,0.9955826997756958,0.0
1.000,0.22371721267700195,0.30503082275390625,0.9001783132553101,1.1247767210006714,0.0,0.1000063344836235,-0.210947647690773,-1.458568811416626,1.0200313329696655,0.0
1.100,0.21656407415866852,0.32725071907043457,0.8987890481948853,1.1267540454864502,0.0,0.09986373782157898,-0.19385197758674622,-1.461836576461792,1.003011703491211,0.0
1.200,0.20213903486728668,0.3366829752922058,0.9101594686508179,1.164198875427246,0.0,0.09986409544944763,-0.1938527524471283,-1.4618339538574219,1.003013014793396,0.0
1.300,0.18413418531417847,0.3583582639694214,0.9283434152603149,1.2186846733093262,0.0,0.10092724114656448,-0.22361089289188385,-1.4472479820251465,1.052795171737671,0.0
1.400,0.17576150596141815,0.3791908323764801,0.9329291582107544,1.2739919424057007,0.0,0.10170658677816391,-0.21937347948551178,-1.4388359785079956,1.0688287019729614,0.0
1.500,0.17576150596141815,0.3791908323764801,0.9329291582107544,1.2739919424057007,0.0,0.09329831600189209,-0.14084972441196442,-1.487919807434082,0.9189205169677734,0.0
1.600,0.13932469487190247,0.4019019603729248,0.9696975946426392,1.3505817651748657,0.0,0.0838736891746521,-0.15843456983566284,-1.4929414987564087,0.9670493602752686,0.0
1.700,0.18853500485420227,0.3523155450820923,0.9351660013198853,1.224057912826538,0.0,0.09609480202198029,-0.2003779411315918,-1.4543675184249878,1.0478469133377075,0.0
1.800,0.23191198706626892,0.31340456008911133,0.9074232578277588,1.119825005531311,0.0,0.09062952548265457,-0.18248103559017181,-1.467785358428955,1.0293571949005127,0.0
1.900,0.22886089980602264,0.31236955523490906,0.8978415727615356,1.1118484735488892,0.0,0.09062937647104263,-0.1824805587530136,-1.4677866697311401,1.0293562412261963,0.0
2.000,0.22886089980602264,0.31236955523490906,0.8978415727615356,1.1118484735488892,0.0,0.09062941372394562,-0.1824808120727539,-1.4677863121032715,1.0293567180633545,0.0
2.100,0.1995917409658432,0.3420262336730957,0.9288397431373596,1.2002553939819336,0.0,0.10878117382526398,-0.30478566884994507,-1.3219083547592163,1.2510865926742554,0.0
2.200,0.16211070120334625,0.38321346044540405,0.9491245746612549,1.3013908863067627,0.0,0.10323299467563629,-0.2793218791484833,-1.4129713773727417,1.140028476715088,0.0
2.300,0.21704068779945374,0.32226887345314026,0.914717435836792,1.1532893180847168,0.0,0.2657618224620819,-0.4393027722835541,-0.48427337408065796,1.199081301689148,0.0
2.400,0.25459790229797363,0.29721713066101074,0.8972029089927673,1.057295560836792,0.0,0.19211284816265106,-0.9669011235237122,-1.132588505744934,1.3055022954940796,0.0
2.500,0.2714194059371948,0.2766936123371124,0.8778250217437744,0.9957111477851868,0.0,0.3503744304180145,-0.8103371858596802,-1.152550220489502,0.8885918259620667,0.0
2.600,0.2644916772842407,0.28274911642074585,0.8876607418060303,1.0251023769378662,0.0,0.3624233901500702,-0.7816746234893799,-1.1407628059387207,0.7609390616416931,0.0
2.700,0.26841339468955994,0.2837000787258148,0.8938817977905273,1.032271146774292,0.0,0.6890307664871216,-1.1040024757385254,-0.20176634192466736,0.819996178150177,0.0
2.800,0.24969147145748138,0.3142050802707672,0.8992145657539368,1.0803523063659668,0.0,0.6208069324493408,-1.1250983476638794,-0.1748884618282318,0.8662843108177185,0.0
2.900,0.2643195688724518,0.30858123302459717,0.8990973830223083,1.0596487522125244,0.0,0.6138986349105835,-1.1439945697784424,-0.16672830283641815,0.8398847579956055,0.0
3.000,0.2511031925678253,0.30642184615135193,0.8963484168052673,1.0768862962722778,0.0,0.7354264855384827,-1.1516718864440918,-0.2088458389043808,0.7013078331947327,0.0
3.100,0.25011828541755676,0.3062083423137665,0.8929399847984314,1.074357509613037,0.0,0.7829911708831787,-1.1643199920654297,-0.23586079478263855,0.6688527464866638,0.0
3.200,0.2473667711019516,0.3042774200439453,0.8989834785461426,1.070780634880066,0.0,0.9042598009109497,-1.1712007522583008,-0.281773179769516,0.5405296683311462,0.0
3.300,0.2473667711019516,0.3042774200439453,0.8989834785461426,1.070780634880066,0.0,0.9705391526222229,-1.1932295560836792,-0.300924688577652,0.42407354712486267,0.0
3.400,0.26065826416015625,0.29816073179244995,0.8970543146133423,1.0473779439926147,0.0,0.19929072260856628,-0.6028817892074585,-1.4559767246246338,0.1686384677886963,0.0
3.500,0.23774276673793793,0.3133029341697693,0.9034598469734192,1.1050337553024292,0.0,0.19598837196826935,-0.5427585244178772,-1.4451605081558228,0.015895478427410126,0.0
3.600,0.2367277294397354,0.31294411420822144,0.9003484845161438,1.1023271083831787,0.0,0.20439884066581726,-0.5206015110015869,-1.4516491889953613,-0.04850087687373161,0.0
3.700,0.2473667711019516,0.3042774200439453,0.8989834785461426,1.070780634880066,0.0,0.21823883056640625,-0.5086973905563354,-1.4664260149002075,-0.10717736184597015,0.0
3.800,0.25011828541755676,0.3062083423137665,0.8929399847984314,1.074357509613037,0.0,0.22680051624774933,-0.5202794671058655,-1.4809378385543823,-0.15770545601844788,0.0
3.900,0.25803467631340027,0.29743334650993347,0.8930045962333679,1.0424606800079346,0.0,0.2292206734418869,-0.4975140392780304,-1.4879151582717896,-0.24613912403583527,0.0
4.000,0.2916978895664215,0.258411705493927,0.8760020136833191,0.9659043550491333,0.0,0.30028411746025085,-0.4411858022212982,-1.4906672239303589,-0.37962841987609863,0.0
4.100,0.2406015247106552,0.29550638794898987,0.8957651257514954,1.0764611959457397,0.0,0.2929082214832306,-0.4474969506263733,-1.4922363758087158,-0.43172091245651245,0.0
4.200,0.24981960654258728,0.28136956691741943,0.8943878412246704,1.0635089874267578,0.0,0.012284657917916775,-0.4016203284263611,-1.6094181537628174,-0.5837426781654358,0.0
4.300,0.24981960654258728,0.28136956691741943,0.8943878412246704,1.0635089874267578,0.0,-0.0008178408024832606,-0.37324464321136475,-1.5989880561828613,-0.643695056438446,0.0
4.400,0.2578158676624298,0.27417755126953125,0.8837335705757141,1.0310560464859009,0.0,-0.0033203682396560907,-0.3732270896434784,-1.5943785905838013,-0.7220664024353027,0.0
4.500,0.2287357598543167,0.3034574091434479,0.9028127789497375,1.108166217803955,0.0,0.007375967688858509,-0.3906972408294678,-1.6031421422958374,-0.769209086894989,0.0
4.600,0.24315519630908966,0.2963124215602875,0.8999715447425842,1.081477165222168,0.0,-0.0053977989591658115,-0.3875628411769867,-1.5885907411575317,-0.7932690382003784,0.0
4.700,0.20584794878959656,0.3296036720275879,0.91337651014328,1.1656590700149536,0.0,0.0004927478730678558,-0.37424784898757935,-1.5936434268951416,-0.8608914613723755,0.0
4.800,0.17576150596141815,0.3791908323764801,0.9329291582107544,1.2739919424057007,0.0,-0.0029886672273278236,-0.37906450033187866,-1.587804913520813,-0.8858868479728699,0.0
4.900,0.2320571094751358,0.31997954845428467,0.8936367630958557,1.0984430313110352,0.0,-0.024125874042510986,-0.37091198563575745,-1.558459758758545,-0.9074096083641052,0.0
5.000,0.23093444108963013,0.3129168450832367,0.9044584035873413,1.116876244544983,0.0,0.00546020083129406,-0.3580462634563446,-1.599778175354004,-0.9030513167381287,0.0
5.100,0.21498313546180725,0.32098814845085144,0.909674346446991,1.1470434665679932,0.0,-0.007174409925937653,-0.36462292075157166,-1.5821948051452637,-0.9054884910583496,0.0
5.200,0.22255177795886993,0.30965352058410645,0.8957207202911377,1.1012860536575317,0.0,-0.015857072547078133,-0.3431532382965088,-1.570755958557129,-0.9229981899261475,0.0
5.300,0.22117625176906586,0.30936890840530396,0.8935015797615051,1.0991119146347046,0.0,-0.015857072547078133,-0.3431532382965088,-1.570755958557129,-0.9229981899261475,0.0
5.400,0.21298570930957794,0.32007449865341187,0.9034181237220764,1.1413625478744507,0.0,-0.0030423991847783327,-0.34334492683410645,-1.588468074798584,-0.9226737022399902,0.0
5.500,0.21396996080875397,0.3204849362373352,0.9067210555076599,1.1441397666931152,0.0,0.0009004403837025166,-0.3514500856399536,-1.5941592454910278,-0.9014205932617188,0.0
5.600,0.23967581987380981,0.3032315671443939,0.8973127007484436,1.079184889793396,0.0,-0.0027330471202731133,-0.3856077492237091,-1.5876117944717407,-0.8875896334648132,0.0
5.700,0.24097412824630737,0.3036300241947174,0.8993903398513794,1.0816690921783447,0.0,0.0005335073219612241,-0.4091550409793854,-1.592918872833252,-0.8231200575828552,0.0
5.800,0.2519780695438385,0.29649537801742554,0.8930869102478027,1.0524191856384277,0.0,-0.01969859004020691,-0.45635533332824707,-1.5741688013076782,-0.6996983289718628,0.0
5.900,0.22984963655471802,0.312637597322464,0.9013208746910095,1.1144099235534668,0.0,-0.008595612831413746,-0.5170613527297974,-1.5886017084121704,-0.5482903122901917,0.0
6.000,0.23967581987380981,0.3032315671443939,0.8973127007484436,1.079184889793396,0.0,0.027078943327069283,-0.5912030339241028,-1.6159967184066772,-0.3334121108055115,0.0
6.100,0.26844197511672974,0.27584776282310486,0.8818273544311523,1.0090537071228027,0.0,0.3563510775566101,-0.664519190788269,-1.4508293867111206,-0.08571873605251312,0.0
6.200,0.25713789463043213,0.28157761693000793,0.88542640209198,1.0328304767608643,0.0,0.21801844239234924,-0.6998919248580933,-1.484910488128662,0.07278434187173843,0.0
6.300,0.23835083842277527,0.30287620425224304,0.8952092528343201,1.0768024921417236,0.0,1.1044845581054688,-1.258779525756836,-0.44963449239730835,0.4684455692768097,0.0
6.400,0.264944851398468,0.29069626331329346,0.8914047479629517,1.029958963394165,0.0,0.27732694149017334,-0.9121574759483337,-1.3951501846313477,0.7119622826576233,0.0
6.500,0.2612323760986328,0.24611978232860565,0.8709941506385803,1.0115513801574707,0.0,0.2608643174171448,-0.24937188625335693,-0.6445651054382324,1.1974443197250366,0.0
6.600,0.25496822595596313,0.2528734505176544,0.8837680220603943,1.044566035270691,0.0,0.38693082332611084,-0.4576858580112457,0.48184192180633545,1.0087236166000366,0.0
6.700,0.2940869629383087,0.20403386652469635,0.8580232262611389,0.9505375623703003,0.0,0.3921426832675934,-0.4577837586402893,0.49246910214424133,0.9992044568061829,0.0
6.800,0.2940869629383087,0.20403386652469635,0.8580232262611389,0.9505375623703003,0.0,0.3966713845729828,-0.491159588098526,0.5198147296905518,0.962846577167511,0.0
6.900,0.2959549129009247,0.2000100016593933,0.8408334255218506,0.9201279282569885,0.0,0.4033762216567993,-0.4861406981945038,0.5101432204246521,0.9650285840034485,0.0
7.000,0.3112805485725403,0.1845415085554123,0.833759605884552,0.8948601484298706,0.0,0.18480801582336426,-0.02043677680194378,-1.2847474813461304,0.8349942564964294,0.0
7.100,0.4103987514972687,0.28005337715148926,0.4090012311935425,0.9062009453773499,0.0,0.38607877492904663,-0.464286208152771,0.46686166524887085,1.0136854648590088,0.0
7.200,0.42846399545669556,0.2801012694835663,0.4019351303577423,0.8710353970527649,0.0,0.18533462285995483,-0.027314286679029465,-1.286647915840149,0.8449652791023254,0.0
7.300,0.32394716143608093,0.180709108710289,0.8342866897583008,0.8800623416900635,0.0,0.17377959191799164,-0.05824102833867073,-1.289617657661438,0.8844843506813049,0.0
7.400,0.32394716143608093,0.180709108710289,0.8342866897583008,0.8800623416900635,0.0,0.3548462688922882,-0.43441152572631836,0.264437735080719,1.078711748123169,0.0
7.500,0.32824867963790894,0.18701665103435516,0.8423882722854614,0.8692639470100403,0.0,0.1787617951631546,-0.03692382201552391,-1.2847537994384766,0.8429121971130371,0.0
7.600,0.3089378774166107,0.24960274994373322,0.8656088709831238,0.9227046370506287,0.0,0.17708490788936615,-0.03256282955408096,-1.2785682678222656,0.7993857264518738,0.0
7.700,0.3107756972312927,0.27132052183151245,0.8857707381248474,0.9515284895896912,0.0,0.18777097761631012,0.004475593101233244,-1.2661077976226807,0.6854438781738281,0.0
7.800,0.266929030418396,0.30796343088150024,0.8852341771125793,1.0082861185073853,0.0,0.18777097761631012,0.004475593101233244,-1.2661077976226807,0.6854438781738281,0.0
7.900,0.3203379809856415,0.6453841328620911,-0.43997588753700256,1.0876011848449707,0.0,0.19355711340904236,0.014701689593493938,-1.2635657787322998,0.652908980846405,0.0
8.000,0.2830508351325989,0.8431788086891174,1.456981897354126,0.7984665632247925,0.0,0.18107165396213531,0.004315190948545933,-1.2714791297912598,0.7511301636695862,0.0
8.100,0.263746440410614,0.7926591634750366,1.4932578802108765,0.6104138493537903,0.0,0.1874510794878006,0.016195373609662056,-1.2685213088989258,0.7150906920433044,0.0
8.200,0.29115432500839233,0.7084465622901917,1.5149214267730713,0.3816545605659485,0.0,0.18850499391555786,0.009615042246878147,-1.2718305587768555,0.7354883551597595,0.0
8.300,0.25085628032684326,0.6558161973953247,1.5482147932052612,0.2008092701435089,0.0,0.181930273771286,-0.0027585700154304504,-1.2748886346817017,0.7726272344589233,0.0
8.400,0.25992462038993835,0.617775559425354,1.5625275373458862,0.06493815779685974,0.0,0.18107165396213531,0.004315190948545933,-1.2714791297912598,0.7511301636695862,0.0
8.500,0.2748112082481384,0.5697168707847595,1.5864328145980835,-0.0538838729262352,0.0,0.181930273771286,-0.0027585700154304504,-1.2748886346817017,0.7726272344589233,0.0
8.600,0.26143673062324524,0.5029168128967285,1.587117075920105,-0.24882560968399048,0.0,0.4083094000816345,-0.5076010823249817,0.5306186079978943,0.938168466091156,0.0
8.700,0.23503461480140686,0.421583890914917,1.5809326171875,-0.5456414818763733,0.0,0.4099867641925812,-0.5098776817321777,0.5445165038108826,0.9294363856315613,0.0
8.800,0.23868635296821594,0.41238144040107727,1.6566632986068726,-0.682998776435852,0.0,0.4123687446117401,-0.5081537961959839,0.5413827896118164,0.9300827980041504,0.0
8.900,0.19713596999645233,0.37597066164016724,1.6427254676818848,-0.8128998875617981,0.0,0.41630077362060547,-0.5182127356529236,0.5522617101669312,0.9158036708831787,0.0
9.000,0.3304322063922882,0.3541828393936157,1.6104859113693237,-0.8648157119750977,0.0,0.41630077362060547,-0.5182127356529236,0.5522617101669312,0.9158036708831787,0.0
9.100,0.3336341381072998,0.3152307868003845,1.6644209623336792,-0.9318358898162842,0.0,0.42147156596183777,-0.5192771553993225,0.5688544511795044,0.9050542116165161,0.0
9.200,0.3479389250278473,0.26326292753219604,1.7340385913848877,-0.991366982460022,0.0,0.42147156596183777,-0.5192771553993225,0.5688544511795044,0.9050542116165161,0.0
9.300,0.32963332533836365,0.24744558334350586,1.7476855516433716,-1.0471997261047363,0.0,0.4092535376548767,-0.5023654699325562,0.552964448928833,0.9318265318870544,0.0
9.400,0.3825725018978119,0.2365117073059082,1.7047187089920044,-1.0471998453140259,0.0,0.4068368077278137,-0.5041126012802124,0.5561334490776062,0.9312103986740112,0.0
9.500,0.4236353039741516,0.22332201898097992,1.6896742582321167,-1.047199010848999,0.0,0.4092535376548767,-0.5023654699325562,0.552964448928833,0.9318265318870544,0.0
9.600,0.4229940176010132,0.23061437904834747,1.6681574583053589,-1.0471981763839722,0.0,0.4092535376548767,-0.5023654699325562,0.552964448928833,0.9318265318870544,0.0
9.700,0.49932512640953064,0.20446892082691193,1.5964988470077515,-1.047193169593811,0.0,0.4027780294418335,-0.4938414692878723,0.5446970462799072,0.945763111114502,0.0
9.800,0.49934396147727966,0.20446839928627014,1.5964837074279785,-1.0471891164779663,0.0,0.4027780294418335,-0.4938414692878723,0.5446970462799072,0.945763111114502,0.0
9.900,0.4993572235107422,0.2044680416584015,1.596473217010498,-1.0471863746643066,0.0,0.4027780294418335,-0.4938414692878723,0.5446970462799072,0.945763111114502,0.0
10.000,0.5012080073356628,0.19102279841899872,1.6027055978775024,-1.0471930503845215,0.0,0.4004022479057312,-0.495561420917511,0.5478854775428772,0.9451396465301514,0.0
10.100,0.3296887278556824,0.24775150418281555,1.730657935142517,-1.0311241149902344,0.0,0.4154796004295349,-0.5108421444892883,0.5610072016716003,0.918265700340271,0.0
10.200,0.3384013772010803,0.32829761505126953,1.6658692359924316,-0.9128784537315369,0.0,0.4154796004295349,-0.5108421444892883,0.5610072016716003,0.918265700340271,0.0
10.300,0.18148770928382874,0.4123494029045105,1.704532504081726,-0.9009280800819397,0.0,0.41791558265686035,-0.5090539455413818,0.5578214526176453,0.9188951253890991,0.0
10.400,0.19773946702480316,0.47384920716285706,1.6408830881118774,-0.7266329526901245,0.0,0.4105450212955475,-0.5143741965293884,0.567277193069458,0.917064368724823,0.0
10.500,0.24670858681201935,0.520480751991272,1.6560083627700806,-0.5715622305870056,0.0,0.4027780294418335,-0.4938414692878723,0.5446970462799072,0.945763111114502,0.0
10.600,0.26165780425071716,0.5788097381591797,1.6199889183044434,-0.3451283872127533,0.0,0.3962717354297638,-0.5065025687217712,0.5458099246025085,0.9416117668151855,0.0
10.700,0.25603386759757996,0.6115089654922485,1.5800862312316895,-0.16079971194267273,0.0,0.39660078287124634,-0.4930553436279297,0.528350293636322,0.9578671455383301,0.0
10.800,0.2839948534965515,0.6352612972259521,1.5965454578399658,-0.0008903587586246431,0.0,0.39660078287124634,-0.4930553436279297,0.528350293636322,0.9578671455383301,0.0
10.900,0.26672857999801636,0.6984789967536926,1.5672980546951294,0.1848617047071457,0.0,0.39428219199180603,-0.4947194457054138,0.5314944982528687,0.9572144746780396,0.0
11.000,0.29539424180984497,0.8261005878448486,1.521291732788086,0.5377856492996216,0.0,0.40515846014022827,-0.5132831931114197,0.5506850481033325,0.92820805311203,0.0
11.100,0.266288697719574,0.9662691950798035,1.5205862522125244,0.9093449711799622,0.0,0.4138578474521637,-0.5199490785598755,0.5553482174873352,0.9151860475540161,0.0
11.200,0.24941399693489075,1.035043478012085,1.3949109315872192,1.1937142610549927,0.0,0.40890946984291077,-0.5233775973320007,0.5614258646965027,0.9140117764472961,0.0
11.300,0.40882039070129395,0.6863091588020325,0.12383896857500076,1.0174524784088135,0.0,0.18831516802310944,0.03374636173248291,-1.2621432542800903,0.670949399471283,0.0
11.400,0.45298996567726135,0.6360338926315308,0.08249159902334213,0.9237302541732788,0.0,0.18962763249874115,0.027805257588624954,-1.2653717994689941,0.6899369359016418,0.0
11.500,0.5387551784515381,0.5723026990890503,0.000700425764080137,0.765719473361969,0.0,0.1838429570198059,-0.006855322048068047,-1.269763469696045,0.7209890484809875,0.0
11.600,0.08572778105735779,0.012290718033909798,1.5488964319229126,0.48306480050086975,0.0,0.1808154433965683,-0.01859249174594879,-1.2699919939041138,0.7243212461471558,0.0
11.700,0.06575588881969452,0.05626536160707474,1.5605448484420776,0.5693347454071045,0.0,0.1690807193517685,-0.05638885870575905,-1.2796660661697388,0.8182081580162048,0.0
11.800,0.07242683321237564,-0.05765310674905777,1.5546693801879883,0.46914923191070557,0.0,0.19167517125606537,0.015479720197618008,-1.2703826427459717,0.7176623344421387,0.0
11.900,0.5827254056930542,0.24150417745113373,0.32300612330436707,0.5557228326797485,0.0,0.1851770430803299,-0.01377719733864069,-1.2745835781097412,0.75346839427948,0.0
12.000,0.5871282815933228,0.23221170902252197,0.30695319175720215,0.5286337733268738,0.0,0.19007670879364014,-0.002924269298091531,-1.2753807306289673,0.7526019215583801,0.0
12.100,0.5796748995780945,0.23992811143398285,0.31371721625328064,0.5418039560317993,0.0,0.1817115694284439,-0.0013082749210298061,-1.271654486656189,0.7470928430557251,0.0
12.200,0.5786993503570557,0.24329832196235657,0.3206080198287964,0.5532291531562805,0.0,0.17008765041828156,-0.028037285432219505,-1.2790985107421875,0.8266291618347168,0.0
12.300,0.5608640909194946,0.2600446045398712,0.33273425698280334,0.5805449485778809,0.0,0.17159965634346008,-0.020611360669136047,-1.2764352560043335,0.8047143220901489,0.0
12.400,0.5668981075286865,0.2575211226940155,0.3362188935279846,0.5842044353485107,0.0,0.37384408712387085,-0.4656054675579071,0.4932751953601837,1.0096065998077393,0.0
12.500,0.5566642880439758,0.2664647400379181,0.3416350185871124,0.5980179309844971,0.0,0.36550772190093994,-0.45691967010498047,0.48363733291625977,1.0263597965240479,0.0
12.600,0.5603035688400269,0.273358017206192,0.34982940554618835,0.6053364872932434,0.0,0.36550772190093994,-0.45691967010498047,0.48363733291625977,1.0263597965240479,0.0
12.700,0.0935712456703186,-0.04225262627005577,1.5346792936325073,0.5064095854759216,0.0,0.17793934047222137,-0.031722743064165115,-1.2847050428390503,0.8477069139480591,0.0
12.800,0.09781631827354431,0.02491266094148159,1.528924822807312,0.5774914026260376,0.0,0.17060555517673492,-0.06227228790521622,-1.2877197265625,0.8763131499290466,0.0
